Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
3,1,0.9433962262370951,0.2369668246333191,0.37878787555010335,0.1203460693359375,50,3,161
3,2,0,0.0,0,0.0,0,0,91
3,3,0,0.0,0,0.0,0,0,15
3,5,0,0.0,0,0.024388467893004417,0,0,10
3,8,0.8499999995749999,0.049562682214298465,0.09366391079935342,0.0,17,3,326
3,15,0,0.0,0,0.0,0,0,1
3,16,0,0.0,0,0.0,0,0,2
3,39,0,0.0,0,0.0,0,0,2
3,56,0,0.0,0,0.0,0,0,16
3,60,0,0.0,0,0.0,0,0,5
4,0,0,0.0,0,0.0,0,0,332
4,1,0.9272727271041322,0.24170616112598547,0.3834586433074227,0.12905873358249664,51,4,160
4,2,0,0.0,0,0.0,0,0,91
4,3,0,0.0,0,0.0,0,0,15
4,5,0,0.0,0,0.031297072768211365,0,0,10
4,8,0.8148148145130315,0.06413994168909212,0.1189189175595325,0.0,22,5,321
4,15,0,0.0,0,0.0,0,0,1
4,16,0,0.0,0,0.0,0,0,2
4,39,0,0.0,0,0.0,0,0,2
4,56,0,0.0,0,0.0,0,0,16
4,60,0,0.0,0,0.0,0,0,5
5,0,0,0.0,0,0.0,0,0,332
5,1,0.8524590162536952,0.24644549761865187,0.3823529376689555,0.13391515612602234,52,9,159
5,2,0,0.0,0,0.0,0,0,91
5,3,0,0.0,0,0.0,0,0,15
5,5,0,0.0,0,0.03485531732439995,0,0,10
5,8,0.9259259255829904,0.07288629737396833,0.13513513377487218,0.0,25,2,318
5,15,0,0.0,0,0.0,0,0,1
5,16,0,0.0,0,0.0,0,0,2
5,39,0,0.0,0,0.0,0,0,2
5,56,0,0.0,0,0.0,0,0,16
5,60,0,0.0,0,0.0,0,0,5
6,0,0,0.0,0,0.0,0,0,332
6,1,0.9661016947515082,0.27014218008198376,0.4222222187755831,0.14172443747520447,57,2,154
6,2,0,0.0,0,0.0,0,0,91
6,3,0,0.0,0,0.0,0,0,15
6,5,0,0.0,0,0.03415306285023689,0,0,10
6,8,0.8888888885596707,0.0699708454790096,0.12972972836975896,0.0,24,3,319
6,15,0,0.0,0,0.0,0,0,1
6,16,0,0.0,0,0.0,0,0,2
6,39,0,0.0,0,0.0,0,0,2
6,56,0,0.0,0,0.0,0,0,16
6,60,0,0.0,0,0.0,0,0,5
7,0,0,0.0,0,0.0,0,0,332
7,1,0.9242424241023875,0.2890995260526493,0.4404332093346714,0.15235058963298798,61,5,150
7,2,0,0.0,0,0.0,0,0,91
7,3,0,0.0,0,0.0,0,0,15
7,5,0,0.0,0,0.037586361169815063,0,0,10
7,8,0.9310344824375743,0.0787172011638858,0.14516128887718238,0.0,27,2,316
7,15,0,0.0,0,0.0,0,0,1
7,16,0,0.0,0,0.0,0,0,2
7,39,0,0.0,0,0.0,0,0,2
7,56,0,0.0,0,0.0,0,0,16
7,60,0,0.0,0,0.0,0,0,5
8,0,0,0.0,0,0.0,0,0,332
8,1,0.9230769229349113,0.28436018955998293,0.4347826050632746,0.145755797624588,60,5,151
8,2,0,0.0,0,0.0,0,0,91
8,3,0,0.0,0,0.0,0,0,15
8,5,0,0.0,0,0.04111015051603317,0,0,10
8,8,0.9333333330222222,0.08163265305884453,0.15013404677011985,0.0,28,2,315
8,15,0,0.0,0,0.0,0,0,1
8,16,0,0.0,0,0.0,0,0,2
8,39,0,0.0,0,0.0,0,0,2
8,56,0,0.0,0,0.0,0,0,16
8,60,0,0.0,0,0.0,0,0,5
9,0,0,0.0,0,0.0,0,0,332
9,1,0.9230769229349113,0.28436018955998293,0.4347826050632746,0.14542198181152344,60,5,151
9,2,0,0.0,0,0.0,0,0,91
