Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
7,3,0.999999995,0.1999999998,0.33333333000000004,0.1158415824174881,2,0,8
7,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.03816831856966019,1,0,9
7,8,0.8999999991,0.089999999991,0.163636361953719,0.0,9,1,91
7,15,0,0.0,0,0.0,0,0,4
7,16,0.9999999966666667,0.29999999969999996,0.46153845727810655,0.0,3,0,7
7,39,0,0.0,0,0.0,0,0,2
7,41,0,0.0,0,0.0,0,0,1
7,56,0,0.0,0,0.0,0,0,8
7,60,0,0.0,0,0.0,0,0,3
8,0,0.7647058819031142,0.16666666664529917,0.27368420753019396,0.09246864169836044,13,4,65
8,1,0.9999999966666667,0.23076923059171597,0.374999996484375,0.11089108884334564,3,0,10
8,2,0.9999999975,0.19047619038548752,0.319999997056,0.1452145278453827,4,0,17
8,3,0,0.0,0,0.0,0,0,10
8,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.040735501796007156,1,0,9
8,8,0.8888888879012344,0.079999999992,0.14678898928373033,0.0,8,1,92
8,15,0,0.0,0,0.0,0,0,4
8,16,0.9999999975,0.3999999996,0.5714285665306122,0.0,4,0,6
8,39,0,0.0,0,0.0,0,0,2
8,41,0,0.0,0,0.0,0,0,1
8,56,0,0.0,0,0.0,0,0,8
8,60,0,0.0,0,0.0,0,0,3
9,0,0.8571428565306122,0.15384615382643,0.26086956258034033,0.09564187377691269,12,2,66
9,1,0.9999999975,0.30769230745562126,0.4705882311418685,0.13564357161521912,4,0,9
9,2,0.9999999975,0.19047619038548752,0.319999997056,0.14686468243598938,4,0,17
9,3,0.9999999900000002,0.0999999999,0.18181817983471074,0.07623762637376785,1,0,9
9,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.03990098834037781,1,0,9
9,8,0.7999999992,0.079999999992,0.1454545437752066,0.0,8,2,92
9,15,0,0.0,0,0.0,0,0,4
9,16,0.9999999975,0.3999999996,0.5714285665306122,0.0,4,0,6
9,39,0,0.0,0,0.0,0,0,2
9,41,0,0.0,0,0.0,0,0,1
9,56,0,0.0,0,0.0,0,0,8
9,60,0,0.0,0,0.0,0,0,3
10,0,0.8421052627146814,0.20512820510190666,0.32989690399829963,0.10502888262271881,16,3,62
10,1,0.9999999980000001,0.3846153843195266,0.5555555509259259,0.14950494468212128,5,0,8
10,2,0.7999999984,0.19047619038548752,0.3076923043491124,0.14480197429656982,4,1,17
10,3,0.9999999900000002,0.0999999999,0.18181817983471074,0.06534653156995773,1,0,9
10,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.03366336598992348,1,0,9
10,8,0.6999999992999999,0.06999999999300001,0.12727272559669425,0.0,7,3,93
10,15,0,0.0,0,0.0,0,0,4
10,16,0.9999999975,0.3999999996,0.5714285665306122,0.0,4,0,6
10,39,0,0.0,0,0.0,0,0,2
10,41,0,0.0,0,0.0,0,0,1
10,56,0,0.0,0,0.0,0,0,8
10,60,0,0.0,0,0.0,0,0,3
11,0,0.874999999453125,0.1794871794641683,0.29787233753734726,0.10118304193019867,14,2,64
11,1,0.9999999980000001,0.3846153843195266,0.5555555509259259,0.1613861322402954,5,0,8
11,2,0.9999999975,0.19047619038548752,0.319999997056,0.15140263736248016,4,0,17
