Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
9,39,0.7499999981250001,0.032258064512660424,0.061855669299606765,0.0,3,1,90
9,41,0.9999999900000002,0.017241379307372177,0.03389830474001724,0.0,1,0,57
9,56,0.9999999987499999,0.1481481481207133,0.25806451379812695,0.0,8,0,46
9,60,0.9999999900000002,0.029411764697231835,0.057142856555102046,0.0,1,0,33
10,0,0.915662650492089,0.3725490195895809,0.5296167205905135,0.19733548164367676,76,7,128
10,1,0.7499999981250001,0.23076923059171597,0.35294117245674744,0.16633664071559906,3,1,10
10,2,0.999999995,0.11764705875432525,0.21052631368421054,0.10099010169506073,2,0,15
10,3,0.9999999900000002,0.09090909082644627,0.16666666486111115,0.0891089141368866,1,0,10
10,5,0.8333333319444445,0.6249999992187499,0.7142857083673471,0.0,5,1,3
10,8,0,0.0,0,0.01287128683179617,0,0,1
10,15,0.7499999981250001,0.21428571413265304,0.33333332950617284,0.0,3,1,11
10,16,0.999999995,0.14285714275510203,0.24999999750000002,0.0,2,0,12
10,39,0.999999995,0.021505376341773616,0.04210526273684211,0.0,2,0,91
10,41,0.999999995,0.034482758614744355,0.06666666600000001,0.0,2,0,56
10,56,0.9999999987499999,0.1481481481207133,0.25806451379812695,0.0,8,0,46
10,60,0.999999995,0.05882352939446367,0.11111111000000001,0.0,2,0,32
11,0,0.917647058715571,0.3823529411577278,0.5397923833536477,0.2068571001291275,78,7,126
11,1,0.7499999981250001,0.23076923059171597,0.35294117245674744,0.1425742506980896,3,1,10
11,2,0.9999999900000002,0.05882352937716263,0.11111110993827158,0.0534653477370739,1,0,16
11,3,0.9999999900000002,0.09090909082644627,0.16666666486111115,0.07920791953802109,1,0,10
11,5,0.9999999980000001,0.6249999992187499,0.7692307633136094,0.0,5,0,3
11,8,0,0.0,0,0.019801979884505272,0,0,1
11,15,0.9999999966666667,0.21428571413265304,0.3529411731487889,0.0,3,0,11
11,16,0.9999999900000002,0.07142857137755101,0.13333333191111113,0.0,1,0,13
11,39,0.7999999984,0.04301075268354723,0.08163265207621824,0.0,4,1,89
11,41,0.999999995,0.034482758614744355,0.06666666600000001,0.0,2,0,56
11,56,0.6999999992999999,0.12962962960562413,0.21874999729492187,0.0,7,3,47
11,60,0.9999999900000002,0.029411764697231835,0.057142856555102046,0.0,1,0,33
12,0,0.8987341771014261,0.34803921566921375,0.5017667803923136,0.19177831709384918,71,8,133
12,1,0.9999999966666667,0.23076923059171597,0.374999996484375,0.14653465151786804,3,0,10
12,2,0.9999999966666667,0.1764705881314879,0.29999999715,0.14059406518936157,3,0,14
12,3,0.9999999900000002,0.09090909082644627,0.16666666486111115,0.0891089141368866,1,0,10
