Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
4,41,0.9523809519274377,0.1666666666527778,0.2836879406870883,0.0,20,1,100
4,56,0.7222222218209876,0.10399999999168001,0.18181817959215613,0.0,13,5,112
4,60,0.6249999992187499,0.058823529404844296,0.10752688012486997,0.0,5,3,80
5,0,0,0.0,0,0.0,0,0,16
5,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
5,2,0,0.0,0,0.0,0,0,5
5,5,0,0.0,0,0.0,0,0,1
5,8,0.9999999966666667,0.11111111106995884,0.19999999806666668,0.0,3,0,24
6,0,0,0.0,0,0.0,0,0,16
6,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
6,2,0,0.0,0,0.0,0,0,5
6,5,0,0.0,0,0.0,0,0,1
6,8,0.9999999966666667,0.11111111106995884,0.19999999806666668,0.0,3,0,24
7,0,0,0.0,0,0.0,0,0,16
7,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
7,2,0,0.0,0,0.0,0,0,5
7,5,0,0.0,0,0.0,0,0,1
7,8,0.9999999966666667,0.11111111106995884,0.19999999806666668,0.0,3,0,24
8,0,0,0.0,0,0.0,0,0,16
8,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
8,2,0,0.0,0,0.0,0,0,5
8,5,0,0.0,0,0.0,0,0,1
8,8,0.9999999966666667,0.11111111106995884,0.19999999806666668,0.0,3,0,24
9,0,0,0.0,0,0.0,0,0,16
9,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
9,2,0,0.0,0,0.0,0,0,5
9,5,0,0.0,0,0.0,0,0,1
9,8,0.9999999966666667,0.11111111106995884,0.19999999806666668,0.0,3,0,24
10,0,0,0.0,0,0.0,0,0,16
10,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
10,2,0,0.0,0,0.0,0,0,5
10,5,0,0.0,0,0.0,0,0,1
10,8,0.9999999975,0.14814814809327845,0.2580645137148803,0.0,4,0,23
11,0,0,0.0,0,0.0,0,0,16
11,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
11,2,0,0.0,0,0.0,0,0,5
11,5,0,0.0,0,0.0,0,0,1
11,8,0.9999999975,0.14814814809327845,0.2580645137148803,0.0,4,0,23
12,0,0,0.0,0,0.0,0,0,16
12,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
12,2,0,0.0,0,0.0,0,0,5
12,5,0,0.0,0,0.0,0,0,1
12,8,0.9999999975,0.14814814809327845,0.2580645137148803,0.0,4,0,23
13,0,0,0.0,0,0.0,0,0,16
13,1,0.999999995,0.11764705875432525,0.21052631368421054,0.04752475395798683,2,0,15
13,2,0,0.0,0,0.0,0,0,5
13,5,0,0.0,0,0.0,0,0,1
13,8,0.9999999975,0.14814814809327845,0.2580645137148803,0.0,4,0,23
14,0,0,0.0,0,0.0,0,0,16
14,1,0.999999995,0.11764705875432525,0.21052631368421054,0.0534653477370739,2,0,15
14,2,0,0.0,0,0.0,0,0,5
14,5,0,0.0,0,0.0,0,0,1
14,8,0.9999999975,0.14814814809327845,0.2580645137148803,0.0,4,0,23
